Entity ID,Friendly Name,State,Unit,Device Class,State Class,Icon,Last Updated,Last Changed,Domain,Integration,Restored,Supported Features
binary_sensor.budget_warning_alert,Budget Warning Alert,off,N/A,problem,N/A,mdi:currency-zar,2025-10-02T15:08:53.572222+00:00,2025-10-02T15:08:53.572222+00:00,binary_sensor,N/A,False,N/A
binary_sensor.grid_dependency_high,High Grid Dependency,off,N/A,problem,N/A,mdi:transmission-tower,2025-10-02T15:08:53.574846+00:00,2025-10-02T15:08:53.574846+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sprinkler_system_healthy,8-Zone Sprinkler System Healthy,on,N/A,connectivity,N/A,N/A,2025-10-02T15:08:53.576460+00:00,2025-10-02T15:08:53.576460+00:00,binary_sensor,N/A,False,N/A
binary_sensor.rain_detected,Rain Detected,off,N/A,moisture,N/A,mdi:weather-sunny,2025-10-02T15:08:53.578317+00:00,2025-10-02T15:08:53.578317+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sprinkler_cycle_running,Sprinkler Cycle Running,off,N/A,running,N/A,N/A,2025-10-02T15:08:53.581539+00:00,2025-10-02T15:08:53.581539+00:00,binary_sensor,N/A,False,N/A
binary_sensor.is_solar_hours,Is Solar Hours,off,N/A,N/A,N/A,N/A,2025-10-02T15:08:53.764384+00:00,2025-10-02T15:08:53.764384+00:00,binary_sensor,N/A,False,N/A
binary_sensor.is_eskom_hours,Is Eskom Hours,on,N/A,N/A,N/A,N/A,2025-10-02T15:08:53.765873+00:00,2025-10-02T15:08:53.765873+00:00,binary_sensor,N/A,False,N/A
binary_sensor.backup_system_health,Backup System Health,on,N/A,connectivity,N/A,mdi:shield,2025-10-02T15:09:15.118663+00:00,2025-10-02T15:08:53.768919+00:00,binary_sensor,N/A,False,N/A
binary_sensor.system_health_status,System Health Status,on,N/A,problem,N/A,N/A,2025-10-02T15:08:53.844723+00:00,2025-10-02T15:08:53.844723+00:00,binary_sensor,N/A,False,N/A
binary_sensor.maintenance_mode_active,Maintenance Mode Active,off,N/A,running,N/A,N/A,2025-10-02T15:08:53.845674+00:00,2025-10-02T15:08:53.845674+00:00,binary_sensor,N/A,False,N/A
binary_sensor.freezer_centre_high_power_alert,Freezer Centre High Power Alert,off,N/A,problem,N/A,mdi:check-circle,2025-10-02T15:08:53.872230+00:00,2025-10-02T15:08:53.872230+00:00,binary_sensor,N/A,False,N/A
binary_sensor.freezer_centre_anomaly_detected,Freezer Centre Anomaly Detected,off,N/A,problem,N/A,mdi:chart-bell-curve,2025-10-02T15:08:53.873766+00:00,2025-10-02T15:08:53.873766+00:00,binary_sensor,N/A,False,N/A
binary_sensor.freezer_left_high_power_alert,Freezer Left High Power Alert,off,N/A,problem,N/A,mdi:check-circle,2025-10-02T15:08:53.875256+00:00,2025-10-02T15:08:53.875256+00:00,binary_sensor,N/A,False,N/A
binary_sensor.freezer_left_anomaly_detected,Freezer Left Anomaly Detected,off,N/A,problem,N/A,mdi:chart-bell-curve,2025-10-02T15:08:53.876678+00:00,2025-10-02T15:08:53.876678+00:00,binary_sensor,N/A,False,N/A
binary_sensor.nokia_router_online,Nokia Router Online,off,N/A,connectivity,N/A,N/A,2025-10-02T15:08:53.905051+00:00,2025-10-02T15:08:53.905051+00:00,binary_sensor,N/A,False,N/A
binary_sensor.internet_connected,Internet Connected,off,N/A,connectivity,N/A,N/A,2025-10-02T15:08:53.905986+00:00,2025-10-02T15:08:53.905986+00:00,binary_sensor,N/A,False,N/A
binary_sensor.speed_critically_low,Speed Critically Low,on,N/A,problem,N/A,N/A,2025-10-02T15:09:28.158864+00:00,2025-10-02T15:09:28.158864+00:00,binary_sensor,N/A,False,N/A
binary_sensor.fiber_latency_high,Fiber Latency High,on,N/A,problem,N/A,N/A,2025-10-02T15:09:28.149996+00:00,2025-10-02T15:09:28.149996+00:00,binary_sensor,N/A,False,N/A
binary_sensor.fiber_quality_poor,Fiber Quality Poor,on,N/A,problem,N/A,N/A,2025-10-02T15:09:28.165830+00:00,2025-10-02T15:09:28.165830+00:00,binary_sensor,N/A,False,N/A
binary_sensor.packet_loss_detected,Packet Loss Detected,off,N/A,problem,N/A,N/A,2025-10-02T15:08:53.909255+00:00,2025-10-02T15:08:53.909255+00:00,binary_sensor,N/A,False,N/A
binary_sensor.metrofibre_issue_detected,Metrofibre Issue Detected,off,N/A,problem,N/A,N/A,2025-10-02T15:08:53.911186+00:00,2025-10-02T15:08:53.911186+00:00,binary_sensor,N/A,False,N/A
binary_sensor.connection_disconnected,Connection Disconnected,on,N/A,problem,N/A,N/A,2025-10-02T15:08:53.912087+00:00,2025-10-02T15:08:53.912087+00:00,binary_sensor,N/A,False,N/A
binary_sensor.security_threat_detected,Security Threat Detected,off,N/A,safety,N/A,N/A,2025-10-02T15:08:54.011768+00:00,2025-10-02T15:08:54.011768+00:00,binary_sensor,N/A,False,N/A
binary_sensor.backup_health_status,Backup Health Status,off,N/A,problem,N/A,N/A,2025-10-02T15:08:54.013260+00:00,2025-10-02T15:08:54.013260+00:00,binary_sensor,N/A,False,N/A
binary_sensor.log_file_growth_warning,Log File Growth Warning,off,N/A,problem,N/A,N/A,2025-10-02T15:08:54.060396+00:00,2025-10-02T15:08:54.060396+00:00,binary_sensor,N/A,False,N/A
binary_sensor.database_maintenance_needed,Database Maintenance Needed,off,N/A,problem,N/A,N/A,2025-10-02T15:08:54.123008+00:00,2025-10-02T15:08:54.123008+00:00,binary_sensor,N/A,False,N/A
binary_sensor.system_performance_alert,System Performance Alert (systems_monitoring.yaml),on,N/A,problem,N/A,N/A,2025-10-02T15:08:54.125278+00:00,2025-10-02T15:08:54.125278+00:00,binary_sensor,N/A,False,N/A
binary_sensor.long_uptime_warning,Long Uptime Warning,off,N/A,problem,N/A,N/A,2025-10-02T15:08:54.126185+00:00,2025-10-02T15:08:54.126185+00:00,binary_sensor,N/A,False,N/A
binary_sensor.storage_efficiency_warning,Storage Efficiency Warning,off,N/A,problem,N/A,N/A,2025-10-02T15:08:54.126993+00:00,2025-10-02T15:08:54.126993+00:00,binary_sensor,N/A,False,N/A
binary_sensor.remote_ui,Remote UI,on,N/A,connectivity,N/A,N/A,2025-10-02T15:35:12.638689+00:00,2025-10-02T15:35:12.638689+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sun_solar_rising,Sun Solar rising,off,N/A,N/A,N/A,N/A,2025-10-02T15:07:17.502575+00:00,2025-10-02T15:07:17.502575+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sm_g996b_android_auto,SM-G996B Android Auto,off,N/A,connectivity,N/A,mdi:car-off,2025-10-02T15:07:42.928559+00:00,2025-10-02T15:07:42.928559+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sm_g996b_app_inactive,SM-G996B App inactive,off,N/A,N/A,N/A,mdi:timer-outline,2025-10-02T15:07:42.929156+00:00,2025-10-02T15:07:42.929156+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sm_g996b_headphones,SM-G996B Headphones,off,N/A,N/A,N/A,mdi:headphones-off,2025-10-02T15:07:42.929632+00:00,2025-10-02T15:07:42.929632+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sm_g996b_mic_muted,SM-G996B Mic muted,off,N/A,N/A,N/A,mdi:microphone,2025-10-02T15:07:42.930047+00:00,2025-10-02T15:07:42.930047+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sm_g996b_speakerphone,SM-G996B Speakerphone,off,N/A,N/A,N/A,mdi:volume-off,2025-10-02T15:07:42.930445+00:00,2025-10-02T15:07:42.930445+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sm_g996b_music_active,SM-G996B Music active,off,N/A,N/A,N/A,mdi:music-off,2025-10-02T15:07:42.930845+00:00,2025-10-02T15:07:42.930845+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sm_g996b_is_charging,SM-G996B Is charging,off,N/A,plug,N/A,mdi:power-plug-off,2025-10-02T15:07:42.932959+00:00,2025-10-02T15:07:42.932959+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sm_g996b_bluetooth_state,SM-G996B Bluetooth state,on,N/A,N/A,N/A,mdi:bluetooth,2025-10-02T15:07:42.933461+00:00,2025-10-02T15:07:42.933461+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sm_g996b_work_profile,SM-G996B Work profile,unknown,N/A,N/A,N/A,mdi:briefcase,2025-10-02T15:07:56.353015+00:00,2025-10-02T15:07:56.353015+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sm_g996b_device_locked,SM-G996B Device locked,on,N/A,N/A,N/A,mdi:cellphone-lock,2025-10-02T15:07:42.934308+00:00,2025-10-02T15:07:42.934308+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sm_g996b_device_secure,SM-G996B Device secure,on,N/A,N/A,N/A,mdi:cellphone-key,2025-10-02T15:07:42.935772+00:00,2025-10-02T15:07:42.935772+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sm_g996b_keyguard_locked,SM-G996B Keyguard locked,on,N/A,N/A,N/A,mdi:cellphone-lock,2025-10-02T15:07:42.936387+00:00,2025-10-02T15:07:42.936387+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sm_g996b_keyguard_secure,SM-G996B Keyguard secure,on,N/A,N/A,N/A,mdi:cellphone-key,2025-10-02T15:07:42.936852+00:00,2025-10-02T15:07:42.936852+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sm_g996b_hotspot_state,SM-G996B Hotspot state,off,N/A,N/A,N/A,mdi:access-point-off,2025-10-02T15:07:42.937236+00:00,2025-10-02T15:07:42.937236+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sm_g996b_nfc_state,SM-G996B NFC state,on,N/A,N/A,N/A,mdi:nfc-variant,2025-10-02T15:07:42.939482+00:00,2025-10-02T15:07:42.939482+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sm_g996b_interactive,SM-G996B Interactive,off,N/A,N/A,N/A,mdi:cellphone-off,2025-10-02T15:21:25.502024+00:00,2025-10-02T15:21:25.502024+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sm_g996b_doze_mode,SM-G996B Doze mode,on,N/A,N/A,N/A,mdi:sleep,2025-10-02T15:23:58.406569+00:00,2025-10-02T15:23:58.406569+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sm_g996b_power_save,SM-G996B Power save,off,N/A,N/A,N/A,mdi:battery-plus,2025-10-02T15:07:42.941226+00:00,2025-10-02T15:07:42.941226+00:00,binary_sensor,N/A,False,N/A
binary_sensor.dir_825_wan_status,DIR-825 WAN status,off,N/A,connectivity,N/A,N/A,2025-10-02T15:07:46.748194+00:00,2025-10-02T15:07:46.748194+00:00,binary_sensor,N/A,False,N/A
binary_sensor.archer_d2_wan_status,Archer_D2 WAN status,on,N/A,connectivity,N/A,N/A,2025-10-02T15:07:46.961907+00:00,2025-10-02T15:07:46.961907+00:00,binary_sensor,N/A,False,N/A
binary_sensor.archer_d2_wan_status_2,Internet Home Gateway Device WAN status,on,N/A,connectivity,N/A,N/A,2025-10-02T15:07:47.022767+00:00,2025-10-02T15:07:47.022767+00:00,binary_sensor,N/A,False,N/A
binary_sensor.deyeinverterslave_status_deyeinverterslave,DeyeInverterSlave Status deyeinverterslave,off,N/A,connectivity,N/A,N/A,2025-10-02T15:07:47.248712+00:00,2025-10-02T15:07:47.248712+00:00,binary_sensor,N/A,False,N/A
binary_sensor.deyeinverterslave_grid_connected_status,DeyeInverterSlave Grid Connected Status,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:47.249228+00:00,2025-10-02T15:07:47.249228+00:00,binary_sensor,N/A,False,N/A
binary_sensor.deyeinverterslave_generator_connected_status,DeyeInverterSlave Generator Connected Status,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:47.249658+00:00,2025-10-02T15:07:47.249658+00:00,binary_sensor,N/A,False,N/A
binary_sensor.deyeinvertermaster_status_deyeinvertermaster,DeyeInverterMaster Status deyeinvertermaster,on,N/A,connectivity,N/A,N/A,2025-10-02T15:07:51.490319+00:00,2025-10-02T15:07:51.490319+00:00,binary_sensor,N/A,False,N/A
binary_sensor.deyeinvertermaster_grid_connected_status,DeyeInverterMaster Grid Connected Status,on,N/A,N/A,N/A,N/A,2025-10-02T15:07:51.500174+00:00,2025-10-02T15:07:51.500174+00:00,binary_sensor,N/A,False,N/A
binary_sensor.deyeinvertermaster_generator_connected_status,DeyeInverterMaster Generator Connected Status,off,N/A,N/A,N/A,N/A,2025-10-02T15:07:51.517831+00:00,2025-10-02T15:07:51.517831+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sonoff_a4800986e6,Front Door Motion Sensor,off,N/A,motion,N/A,N/A,2025-10-02T15:24:49.381851+00:00,2025-10-02T15:24:49.381851+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sonoff_a4800e446e_moisture,SNZB-05P Moisture,off,N/A,moisture,N/A,N/A,2025-10-02T15:07:48.223874+00:00,2025-10-02T15:07:48.223874+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sonoff_a48005596e,Gang Motion Sensor,unavailable,N/A,motion,N/A,N/A,2025-10-02T15:07:48.224282+00:00,2025-10-02T15:07:48.224282+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sonoff_a4800d7025,Back Door Sensor,on,N/A,door,N/A,N/A,2025-10-02T15:24:48.438098+00:00,2025-10-02T15:24:48.438098+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sonoff_a480098890,Front Door Sensor,on,N/A,door,N/A,N/A,2025-10-02T15:24:48.132303+00:00,2025-10-02T15:24:48.132303+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sonoff_1000fd4860,Salon Front Door Sensor,on,N/A,door,N/A,N/A,2025-10-02T15:07:48.225447+00:00,2025-10-02T15:07:48.225447+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sonoff_100150e8d2,Braai Door Sensor,on,N/A,door,N/A,N/A,2025-10-02T15:07:48.225990+00:00,2025-10-02T15:07:48.225990+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sonoff_100150eae4,Garage Mid Door Sensor,off,N/A,door,N/A,N/A,2025-10-02T15:07:48.226348+00:00,2025-10-02T15:07:48.226348+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sonoff_1002357bda,5 Door,on,N/A,door,N/A,N/A,2025-10-02T15:07:48.226715+00:00,2025-10-02T15:07:48.226715+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sonoff_1002357619,Study Window 1,off,N/A,door,N/A,N/A,2025-10-02T15:07:48.227059+00:00,2025-10-02T15:07:48.227059+00:00,binary_sensor,N/A,False,N/A
binary_sensor.sonoff_10011a0eb6_zled,ZBBridge Zled,off,N/A,N/A,N/A,N/A,2025-10-02T15:07:48.228247+00:00,2025-10-02T15:07:48.228247+00:00,binary_sensor,N/A,False,N/A
binary_sensor.nvt_digital_input,NVT Digital Input,on,N/A,N/A,N/A,N/A,2025-10-02T15:07:49.213695+00:00,2025-10-02T15:07:49.213695+00:00,binary_sensor,N/A,False,N/A
binary_sensor.nvt_tamper_detection,NVT Tamper Detection,on,N/A,problem,N/A,N/A,2025-10-02T15:07:49.214333+00:00,2025-10-02T15:07:49.214333+00:00,binary_sensor,N/A,False,N/A
binary_sensor.nvt_motion_alarm,NVT Motion Alarm,on,N/A,motion,N/A,N/A,2025-10-02T15:07:49.214795+00:00,2025-10-02T15:07:49.214795+00:00,binary_sensor,N/A,False,N/A
binary_sensor.nvt_cell_motion_detection,NVT Cell Motion Detection,on,N/A,motion,N/A,N/A,2025-10-02T15:07:49.215182+00:00,2025-10-02T15:07:49.215182+00:00,binary_sensor,N/A,False,N/A
binary_sensor.window_door_sensor_door,Window/Door Sensor Door,unavailable,N/A,door,N/A,N/A,2025-10-02T15:08:09.539991+00:00,2025-10-02T15:08:09.539991+00:00,binary_sensor,N/A,False,N/A
binary_sensor.motion_sensor_motion_2,Motion Sensor Motion,unavailable,N/A,motion,N/A,N/A,2025-10-02T15:08:09.542102+00:00,2025-10-02T15:08:09.542102+00:00,binary_sensor,N/A,False,N/A
binary_sensor.window_door_sensor_door_2,Window/Door Sensor Door,unavailable,N/A,door,N/A,N/A,2025-10-02T15:08:09.543926+00:00,2025-10-02T15:08:09.543926+00:00,binary_sensor,N/A,False,N/A
binary_sensor.dw2_wi_fi_door,DW2-Wi-Fi Door,off,N/A,door,N/A,N/A,2025-10-02T15:08:09.545792+00:00,2025-10-02T15:08:09.545792+00:00,binary_sensor,N/A,False,N/A
binary_sensor.dw2_wi_fi_door_2,DW2-Wi-Fi Door,on,N/A,door,N/A,N/A,2025-10-02T15:08:09.548124+00:00,2025-10-02T15:08:09.548124+00:00,binary_sensor,N/A,False,N/A
binary_sensor.motion_sensor_motion,Motion Sensor Motion,unavailable,N/A,motion,N/A,N/A,2025-10-02T15:08:09.550001+00:00,2025-10-02T15:08:09.550001+00:00,binary_sensor,N/A,False,N/A
binary_sensor.washer_child_lock,Washer Child lock,off,N/A,N/A,N/A,N/A,2025-10-02T15:08:09.553073+00:00,2025-10-02T15:08:09.553073+00:00,binary_sensor,N/A,False,N/A
binary_sensor.washer_remote_control,Washer Remote control,off,N/A,N/A,N/A,N/A,2025-10-02T15:08:09.555375+00:00,2025-10-02T15:08:09.555375+00:00,binary_sensor,N/A,False,N/A
binary_sensor.washer_power,Washer Power,off,N/A,power,N/A,N/A,2025-10-02T15:08:09.565684+00:00,2025-10-02T15:08:09.565684+00:00,binary_sensor,N/A,False,N/A
binary_sensor.dw2_wi_fi_door_3,DW2-Wi-Fi Door,unavailable,N/A,door,N/A,N/A,2025-10-02T15:08:09.568043+00:00,2025-10-02T15:08:09.568043+00:00,binary_sensor,N/A,False,N/A
binary_sensor.dw2_wi_fi_l_door,DW2-Wi-Fi-L Door,unavailable,N/A,door,N/A,N/A,2025-10-02T15:08:09.570202+00:00,2025-10-02T15:08:09.570202+00:00,binary_sensor,N/A,False,N/A
binary_sensor.dw2_wi_fi_l_door_2,DW2-Wi-Fi-L Door,unavailable,N/A,door,N/A,N/A,2025-10-02T15:08:09.572822+00:00,2025-10-02T15:08:09.572822+00:00,binary_sensor,N/A,False,N/A
binary_sensor.snzb_05p_moisture,SNZB-05P Moisture,off,N/A,moisture,N/A,N/A,2025-10-02T15:08:09.574823+00:00,2025-10-02T15:08:09.574823+00:00,binary_sensor,N/A,False,N/A
binary_sensor.onedrive_storage_warning,OneDrive Storage Warning,unavailable,N/A,problem,N/A,mdi:alert,2025-10-02T15:08:53.413534+00:00,2025-10-02T15:08:53.413534+00:00,binary_sensor,N/A,True,0
binary_sensor.onedrive_health,OneDrive Health,unavailable,N/A,connectivity,N/A,mdi:cloud-check,2025-10-02T15:08:53.413736+00:00,2025-10-02T15:08:53.413736+00:00,binary_sensor,N/A,True,0
binary_sensor.solar_production_active,Solar Production Active,unavailable,N/A,power,N/A,mdi:solar-power,2025-10-02T15:08:53.413918+00:00,2025-10-02T15:08:53.413918+00:00,binary_sensor,N/A,True,0
binary_sensor.system_health_alert,System Health Alert,unavailable,N/A,problem,N/A,mdi:alert-circle,2025-10-02T15:08:53.414102+00:00,2025-10-02T15:08:53.414102+00:00,binary_sensor,N/A,True,0
binary_sensor.high_production_day,High Production Day,unavailable,N/A,power,N/A,mdi:weather-sunny,2025-10-02T15:08:53.414285+00:00,2025-10-02T15:08:53.414285+00:00,binary_sensor,N/A,True,0
binary_sensor.onedrive_storage_critical_alert,OneDrive Storage Critical Alert,unavailable,N/A,problem,N/A,mdi:alert-circle,2025-10-02T15:08:53.415454+00:00,2025-10-02T15:08:53.415454+00:00,binary_sensor,N/A,True,0
binary_sensor.onedrive_overall_health,OneDrive Overall Health,unavailable,N/A,connectivity,N/A,mdi:cloud-check-variant,2025-10-02T15:08:53.415666+00:00,2025-10-02T15:08:53.415666+00:00,binary_sensor,N/A,True,0
binary_sensor.onedrive_backup_needed,OneDrive Backup Needed,unavailable,N/A,problem,N/A,mdi:backup-restore,2025-10-02T15:08:53.415848+00:00,2025-10-02T15:08:53.415848+00:00,binary_sensor,N/A,True,0
binary_sensor.onedrive_storage_warning_calculated,OneDrive Storage Warning Calculated,unavailable,N/A,problem,N/A,mdi:alert,2025-10-02T15:08:53.416030+00:00,2025-10-02T15:08:53.416030+00:00,binary_sensor,N/A,True,0
binary_sensor.onedrive_health_calculated,OneDrive Health Calculated,unavailable,N/A,connectivity,N/A,mdi:cloud-check,2025-10-02T15:08:53.416668+00:00,2025-10-02T15:08:53.416668+00:00,binary_sensor,N/A,True,0
binary_sensor.onedrive_storage_alert_simple,OneDrive Storage Alert Simple,unavailable,N/A,N/A,N/A,mdi:alert,2025-10-02T15:08:53.417237+00:00,2025-10-02T15:08:53.417237+00:00,binary_sensor,N/A,True,0
binary_sensor.onedrive_health_simple,OneDrive Health Simple,unavailable,N/A,N/A,N/A,mdi:cloud-check,2025-10-02T15:08:53.420024+00:00,2025-10-02T15:08:53.420024+00:00,binary_sensor,N/A,True,0
binary_sensor.telegram_bot_connected,Telegram Bot Connected,unavailable,N/A,N/A,N/A,mdi:telegram-off,2025-10-02T15:08:53.422291+00:00,2025-10-02T15:08:53.422291+00:00,binary_sensor,N/A,True,0
binary_sensor.all_critical_systems_healthy,All Critical Systems Healthy,unavailable,N/A,connectivity,N/A,mdi:check-circle,2025-10-02T15:08:53.423335+00:00,2025-10-02T15:08:53.423335+00:00,binary_sensor,N/A,True,0
binary_sensor.critical_system_alert,Critical System Alert,unavailable,N/A,problem,N/A,N/A,2025-10-02T15:08:53.424307+00:00,2025-10-02T15:08:53.424307+00:00,binary_sensor,N/A,True,0
binary_sensor.system_performance_degraded,System Performance Degraded,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:08:53.424405+00:00,2025-10-02T15:08:53.424405+00:00,binary_sensor,N/A,True,0
binary_sensor.backups_stale,Backups Stale,off,N/A,problem,N/A,N/A,2025-10-02T15:09:14.512879+00:00,2025-10-02T15:09:14.512879+00:00,binary_sensor,N/A,False,N/A
binary_sensor.a4800986e6,Front Door Motion Sensor,unavailable,N/A,motion,N/A,N/A,2025-10-02T15:09:38.759781+00:00,2025-10-02T15:09:38.759781+00:00,binary_sensor,N/A,False,N/A
binary_sensor.a48005596e,Gang Motion Sensor,unavailable,N/A,motion,N/A,N/A,2025-10-02T15:09:38.777209+00:00,2025-10-02T15:09:38.777209+00:00,binary_sensor,N/A,False,N/A
